79,78,81,78,78,81,78,78,80,78,78,81,80,79,77,100,78,78,82,78,77,82,79,78,81,81,79,82,100,79,90,87,79,81,82,79,80,81,78,79,100,78,81,82,79,100,83,79,81,82,79,81,81,78,83,81,79,81,100,79,83,79,80,81,79,81,100,80,81,81,79,83,80,79,83,81,80,82,80,85,100,85,87,88,89,100,87,86,88,86,89,88,85,88,87,89,86,87,90,87,88,86,88,89,89,90,91,90,90,91,90,89,89,90,89,88,89,89,90,89,90,90,90,100,100,91,88,94,89,91,89,93,91,86,91,92,90,90,91,91,91,91,94,90,91,89,93,93,90,100,100,91,85,100,93,93,93,91,93,91,
79,79,77,80,81,77,78,81,79,78,80,78,79,80,79,79,80,79,78,79,80,78,80,80,78,81,82,80,81,82,80,83,82,79,79,82,100,80,80,80,80,100,80,79,81,80,79,81,78,80,82,78,80,82,78,80,82,79,81,82,100,82,82,79,82,80,80,83,80,100,83,100,81,82,80,83,81,81,84,83,88,89,87,89,86,88,87,87,89,86,87,88,86,88,88,87,90,88,88,89,87,89,88,87,100,89,88,89,89,90,87,89,90,90,90,89,92,89,90,91,88,91,90,100,100,91,92,90,90,91,91,92,90,92,91,91,93,93,91,93,91,91,100,92,90,90,91,91,92,92,94,100,94,92,91,92,92,91,91,92,
77,80,80,78,78,81,78,78,82,78,78,82,79,78,82,100,79,81,80,79,80,80,78,79,82,79,79,83,100,79,82,80,78,82,79,79,83,80,79,82,100,80,83,80,81,100,81,80,81,79,79,81,79,78,80,79,79,83,100,80,82,78,80,81,78,81,100,78,82,81,79,83,79,83,82,81,84,81,82,85,100,86,87,85,88,100,88,88,85,88,87,87,89,88,87,88,86,88,87,88,91,88,88,89,90,90,88,88,89,89,89,89,90,88,89,88,87,93,86,88,90,93,90,100,100,91,90,92,93,89,90,91,90,87,91,89,90,91,91,91,90,92,91,90,91,91,91,91,91,100,100,90,86,100,91,90,90,92,90,90,
82,78,80,80,79,78,76,100,77,79,80,77,79,81,77,81,82,78,80,80,78,79,81,78,79,81,79,78,81,80,78,80,81,78,81,82,100,82,80,79,82,100,79,83,81,79,83,79,79,82,80,79,81,79,80,81,79,79,81,80,100,81,80,82,78,81,81,79,81,100,79,100,79,80,82,80,82,81,80,83,88,86,88,87,88,88,88,87,88,86,87,88,87,88,87,88,88,88,89,86,89,88,88,88,100,88,89,88,90,87,87,89,89,89,88,89,90,89,91,88,91,89,90,100,100,91,90,91,90,91,92,91,90,90,91,93,90,92,89,91,91,89,100,91,90,91,90,91,91,91,92,100,91,93,89,92,91,91,92,91,
78,81,81,79,82,81,79,81,79,78,80,80,79,79,81,100,78,82,80,80,81,79,78,82,80,78,80,80,100,81,79,79,81,80,78,80,81,78,81,82,100,81,83,79,81,100,78,80,82,79,82,78,79,83,79,81,81,78,100,81,79,82,79,78,83,78,100,82,78,80,81,79,82,81,79,83,80,81,85,82,100,86,85,86,88,100,88,86,86,87,85,87,86,87,88,87,87,87,87,90,87,89,88,88,88,88,90,90,88,91,88,88,90,88,88,87,89,89,87,89,89,91,90,100,100,90,89,91,89,88,89,91,89,87,89,90,93,90,91,89,90,89,90,91,92,89,90,93,91,100,100,91,86,100,91,91,92,91,92,90,
81,77,78,80,79,80,79,78,79,81,78,78,79,78,79,80,80,78,79,81,78,80,80,77,80,81,79,81,81,78,79,80,78,81,80,79,100,82,79,82,79,100,80,79,79,81,81,78,80,78,78,81,79,79,80,78,80,83,79,79,100,78,80,80,79,82,82,78,83,100,80,100,78,82,81,79,83,82,81,85,85,87,88,85,89,87,86,89,86,87,87,85,90,86,88,89,87,87,89,89,90,88,88,90,100,90,89,88,89,89,90,88,88,89,89,90,88,91,89,91,89,90,91,100,100,92,89,91,90,91,90,89,92,90,89,90,88,90,90,90,91,89,100,89,90,90,91,93,92,92,91,100,92,91,94,92,91,91,90,91,
82,79,78,77,80,79,78,82,78,78,82,79,79,82,81,100,81,80,79,81,80,78,79,80,79,79,82,78,100,81,77,80,80,81,80,78,78,81,79,78,100,78,79,83,80,100,83,79,79,81,80,79,81,78,79,80,78,79,100,79,81,81,78,80,79,78,100,80,79,80,79,80,82,78,80,82,80,83,81,81,100,85,86,85,84,100,86,86,88,85,87,88,84,87,86,87,89,86,87,89,88,91,87,89,88,88,88,87,89,89,89,89,88,89,89,88,89,89,90,90,89,91,100,100,100,90,89,88,90,88,89,90,89,86,89,90,88,91,88,90,89,89,91,88,90,88,89,89,88,100,100,91,83,100,90,90,91,91,90,90,
79,80,81,79,79,92,77,78,79,80,77,78,81,77,79,83,78,81,77,78,81,78,78,81,79,78,82,81,78,81,78,79,79,80,78,79,100,79,80,84,78,100,79,79,80,81,79,82,81,78,82,78,79,83,79,78,82,79,80,81,100,81,81,80,81,80,79,82,80,100,82,100,79,81,79,81,81,79,83,81,85,87,85,86,90,84,87,87,86,88,87,87,88,87,88,89,87,88,88,89,89,89,89,88,100,88,89,92,89,91,88,89,89,89,90,87,89,91,87,90,90,88,90,100,100,90,89,90,90,89,88,91,89,91,89,89,91,90,91,89,90,90,100,91,89,91,89,90,91,91,92,100,90,90,91,90,90,91,91,91,
82,79,78,81,80,78,80,78,79,80,78,78,80,78,78,100,80,78,79,81,78,79,81,78,80,82,79,82,100,79,80,81,78,78,80,78,81,80,78,80,100,80,79,82,79,100,81,79,79,81,78,79,83,79,81,80,78,82,100,78,83,80,79,82,79,80,100,79,81,80,79,83,80,79,85,80,82,83,81,84,100,85,88,85,87,100,85,89,85,87,88,84,87,87,86,91,87,88,88,86,88,88,86,90,87,92,90,89,89,88,89,87,88,89,87,89,88,89,89,88,89,88,89,100,100,88,90,93,87,89,89,89,92,85,90,89,90,90,91,90,89,90,90,90,89,91,91,89,91,100,100,91,86,100,90,90,93,89,89,92,
79,80,80,78,81,78,77,81,80,77,80,78,78,80,78,78,79,80,78,79,79,78,78,80,80,78,82,80,80,82,79,79,81,77,80,81,100,79,80,78,81,100,78,80,81,79,79,80,80,79,82,81,80,81,78,80,81,78,81,81,100,81,80,79,82,79,80,82,78,100,82,100,82,80,79,82,78,81,83,80,87,87,85,87,86,87,88,86,88,85,87,87,86,88,89,87,89,88,89,89,87,89,88,87,100,88,90,89,91,90,89,90,89,88,89,89,90,89,90,89,88,89,88,100,100,90,91,89,92,88,90,90,92,91,90,89,90,90,88,89,92,89,100,90,92,91,89,89,92,91,91,100,92,91,91,91,90,92,90,91,
86,83,79,80,84,78,80,78,79,81,78,79,80,78,79,100,78,80,80,80,79,86,78,78,79,79,78,81,100,78,83,81,77,79,79,78,81,78,78,82,100,79,83,79,79,100,81,78,82,80,81,80,78,81,80,78,81,81,100,81,80,78,80,81,80,81,100,79,81,80,80,82,78,80,81,79,82,80,80,82,100,87,86,84,88,100,87,87,83,88,86,86,88,86,88,89,86,88,87,89,88,86,88,87,88,90,87,89,88,89,89,87,90,88,88,89,87,88,88,91,88,88,91,100,100,89,88,89,89,89,89,89,89,87,91,89,90,89,90,91,91,89,89,90,90,90,89,90,89,100,100,91,87,100,91,90,89,89,89,90,
87,81,79,86,78,77,78,79,78,78,80,79,77,79,79,78,82,77,77,81,81,82,81,77,79,80,79,78,81,80,78,80,81,77,79,80,100,80,81,78,80,100,78,81,82,79,81,78,78,83,80,78,82,79,80,83,79,80,83,79,100,81,79,82,80,79,82,80,79,100,79,100,80,78,81,79,79,82,79,82,87,85,87,87,86,88,86,87,87,84,87,89,87,88,85,89,90,87,90,88,89,88,87,88,100,90,87,87,90,89,89,89,89,90,89,91,88,90,90,89,89,88,89,100,100,91,88,91,91,90,91,89,90,89,92,88,89,90,90,91,91,91,100,94,92,95,89,92,91,91,90,100,90,92,89,91,92,91,91,92,
79,78,82,80,79,81,78,78,81,78,77,80,80,77,79,100,77,80,81,77,80,81,77,80,80,78,80,81,100,81,79,78,81,81,85,81,80,78,78,80,100,80,81,78,81,100,78,79,81,78,81,81,78,82,78,79,82,78,100,82,79,81,82,79,81,80,100,82,79,82,82,79,81,80,79,81,80,80,84,80,100,86,87,86,86,100,88,85,86,87,87,87,86,87,88,84,86,86,87,89,87,89,87,87,89,88,88,87,87,89,90,89,88,87,91,87,89,87,88,90,87,89,89,100,100,87,90,89,89,88,90,88,90,88,90,89,90,90,92,90,89,91,88,89,90,90,90,90,91,100,100,93,86,100,89,88,91,89,89,90,
80,80,78,82,79,77,79,81,78,80,80,78,81,78,79,80,80,78,79,79,78,78,80,77,79,81,78,78,82,78,78,82,79,79,81,79,100,85,78,81,80,100,80,81,79,80,80,77,80,78,79,79,80,78,80,81,79,81,80,78,100,79,79,82,78,80,81,80,81,100,79,100,79,78,82,79,81,80,79,84,85,88,88,84,88,86,86,89,86,88,87,86,88,85,87,88,85,89,86,87,92,86,89,88,100,90,88,89,90,89,90,91,88,89,89,88,89,88,88,90,90,90,92,100,100,90,89,89,89,89,88,90,88,93,89,90,88,90,89,89,91,92,100,89,89,93,91,89,91,95,89,100,88,91,90,91,90,89,90,91,
78,81,79,78,79,81,77,79,82,78,79,80,78,79,82,100,77,81,78,78,81,78,78,80,79,78,80,80,100,81,80,77,82,79,79,82,79,84,82,79,100,83,79,79,81,100,81,81,77,80,80,78,81,80,79,81,80,78,100,80,79,81,80,81,82,79,100,81,78,79,80,79,78,80,79,80,78,80,82,80,100,85,87,87,82,100,87,86,87,85,87,88,84,88,85,86,87,84,88,87,87,89,86,88,88,87,90,87,88,89,88,89,90,89,88,89,88,89,87,88,90,89,88,100,100,89,91,90,88,88,88,90,91,85,89,89,92,89,89,88,89,90,87,91,89,89,87,90,89,100,100,89,86,100,90,89,90,91,89,91,
83,79,79,80,79,79,79,79,78,81,78,81,82,80,78,82,79,78,81,78,77,80,77,78,81,79,78,80,80,78,80,80,79,80,81,78,100,81,79,81,80,100,82,79,79,82,79,78,82,77,78,81,78,80,80,78,82,81,79,81,100,78,80,79,79,81,79,80,80,100,81,100,79,81,79,81,79,79,81,84,86,86,86,86,87,85,86,87,90,85,86,86,87,87,87,86,87,87,84,88,89,89,86,88,100,88,90,87,89,90,87,91,89,89,92,89,90,88,89,90,87,89,89,100,100,90,88,91,90,89,90,90,91,89,88,94,90,92,87,89,90,90,100,89,89,90,90,90,91,89,90,100,91,90,90,89,89,90,90,90,
80,82,79,79,82,79,78,80,81,78,80,80,78,80,81,100,81,81,78,79,80,78,79,81,78,80,80,78,100,80,78,80,80,79,79,80,78,79,80,78,100,82,78,80,82,100,81,81,79,80,79,78,80,78,79,82,77,78,100,79,81,81,79,82,78,79,100,79,79,82,78,82,79,79,82,79,80,82,79,84,100,83,87,85,84,100,85,87,85,85,88,87,87,84,86,86,85,87,84,89,88,87,89,85,88,87,87,89,87,87,88,87,92,86,88,88,89,88,86,88,88,90,88,100,100,88,88,87,90,90,88,90,87,86,89,88,89,90,91,89,89,88,91,90,90,88,90,90,89,100,100,89,84,100,90,91,90,88,89,90,
81,78,80,81,79,86,79,77,79,80,78,79,79,78,79,79,78,79,78,78,78,80,78,78,81,78,78,82,77,79,82,80,78,82,79,80,100,79,80,80,79,100,81,79,80,81,78,79,81,78,79,80,76,79,81,78,81,80,79,82,100,80,81,78,81,81,79,81,79,100,82,100,80,81,79,82,81,78,83,83,89,83,84,87,84,88,83,86,87,84,88,85,86,87,83,89,89,85,89,86,89,87,86,89,100,90,87,87,90,87,89,87,88,88,92,91,89,89,87,89,90,89,90,100,100,90,87,91,89,88,89,90,89,91,88,89,89,90,91,88,89,91,100,92,90,89,90,89,94,91,89,100,89,88,92,88,91,90,90,89,
79,81,78,79,82,79,79,81,78,79,82,78,78,82,79,100,80,79,79,80,79,77,80,80,78,80,79,79,100,79,79,81,80,79,83,79,79,82,79,79,100,79,79,81,79,100,80,78,80,80,79,81,80,78,78,80,77,79,100,79,81,80,78,81,78,78,100,78,81,81,79,78,79,80,78,81,80,79,81,80,100,85,85,85,84,100,86,84,85,86,83,87,84,85,87,84,87,87,86,88,84,87,88,88,89,89,88,86,87,91,86,89,87,89,90,87,90,88,88,87,87,90,87,100,100,91,87,88,92,86,89,87,90,85,90,92,88,90,89,90,88,88,90,89,91,89,89,89,91,100,100,90,83,100,88,90,88,89,88,89,
79,79,80,79,77,80,79,77,80,80,77,80,79,78,80,80,78,81,79,79,81,78,78,80,79,77,80,82,78,79,82,77,81,82,78,81,100,79,82,80,79,100,79,78,82,78,79,81,79,79,81,78,81,79,78,80,79,82,81,79,100,79,78,81,79,78,82,79,81,100,78,100,80,80,82,80,81,79,79,86,85,86,87,84,86,87,85,87,86,86,87,84,88,86,86,87,85,89,85,88,89,87,88,86,100,87,87,88,86,89,89,88,90,87,89,88,87,90,88,88,88,89,87,100,100,87,88,92,89,89,89,89,90,90,89,89,89,87,90,89,90,87,100,88,88,89,90,90,90,89,88,100,89,90,90,91,90,89,89,92,
82,79,78,80,79,78,80,81,77,79,82,78,79,81,77,100,80,78,79,82,78,80,80,78,79,80,78,80,100,78,81,80,79,79,81,79,80,81,78,80,100,79,80,81,78,100,78,81,79,77,80,81,77,81,79,78,78,86,100,81,79,81,80,78,82,78,100,81,78,81,81,79,82,81,79,83,79,80,81,81,100,85,85,88,84,100,86,84,88,84,86,88,83,85,85,88,88,84,86,86,87,89,86,92,88,87,89,86,88,87,88,87,86,89,86,87,87,89,88,87,89,87,90,100,100,90,86,89,89,90,88,88,89,83,90,89,88,88,90,89,90,90,88,91,88,90,89,90,90,100,100,88,85,100,91,89,91,88,89,88,
78,79,81,79,80,81,76,80,80,78,80,79,79,79,79,79,78,80,79,78,81,79,77,82,78,78,82,78,79,83,78,79,81,79,81,78,100,82,79,79,81,100,80,81,78,80,78,85,80,79,78,79,81,79,79,79,77,81,79,79,100,77,78,81,78,80,81,78,82,100,80,100,78,80,82,78,81,78,79,85,85,86,85,86,86,85,88,86,85,87,86,87,86,86,88,86,86,85,85,89,87,87,89,87,100,90,87,90,87,89,88,89,89,90,88,87,88,88,89,90,88,89,90,100,100,88,89,88,89,88,90,90,90,89,90,88,89,89,87,90,89,90,100,89,89,89,88,90,89,88,91,100,90,90,88,90,89,89,90,89,
82,79,77,82,78,79,100,79,79,82,79,78,80,78,77,100,80,77,80,80,78,80,81,80,80,77,78,80,100,79,80,79,80,80,78,82,79,79,82,81,100,82,79,79,82,100,80,81,78,80,78,78,81,79,79,80,78,78,100,80,79,79,79,79,79,78,100,80,77,81,80,80,81,78,80,81,79,82,79,82,100,84,86,85,84,100,85,87,85,83,86,84,86,87,85,88,87,87,89,87,87,85,86,88,88,88,88,89,87,88,88,85,89,86,88,89,87,89,87,88,91,88,89,100,100,88,87,89,88,89,89,88,89,85,89,88,90,87,91,89,90,90,88,90,90,89,89,89,90,100,100,90,83,100,88,89,88,89,89,90,
79,80,82,78,79,81,100,80,81,77,80,78,78,80,79,80,81,78,80,80,79,80,80,78,79,80,79,80,81,78,79,80,78,79,82,79,100,80,78,80,83,100,82,79,78,82,78,78,82,78,78,83,78,80,79,78,81,78,78,82,100,80,81,78,80,79,79,81,80,100,81,100,82,79,79,82,81,79,82,80,86,87,85,87,84,85,87,85,87,86,85,87,86,87,87,87,87,86,86,88,89,89,87,89,100,87,88,86,89,85,87,89,87,89,89,90,89,88,92,88,89,87,89,100,100,89,89,90,89,89,89,89,91,90,90,90,92,89,91,90,90,90,100,89,89,90,92,91,93,90,89,100,90,89,90,91,92,90,91,93,
80,80,81,78,80,80,79,80,80,79,77,81,77,78,79,100,77,81,78,77,80,100,78,82,80,78,81,79,100,80,78,80,80,78,80,80,79,78,81,78,100,82,77,79,82,100,80,81,78,82,79,78,81,77,79,84,78,81,100,78,82,81,78,82,78,78,100,78,80,79,78,83,78,82,82,79,82,79,79,83,100,86,85,85,86,100,86,87,84,85,84,87,86,84,87,86,87,88,85,89,87,87,89,85,89,87,87,89,86,87,85,87,87,86,89,86,88,88,88,86,90,89,86,100,100,88,89,89,89,87,90,90,87,87,87,90,87,88,88,90,88,90,88,88,89,86,91,87,89,100,100,87,84,100,89,89,89,89,88,90,
82,81,78,82,80,77,100,78,77,79,78,77,79,79,77,79,79,77,79,78,77,79,78,78,80,80,79,82,80,78,82,79,77,81,80,78,100,78,79,80,79,100,81,78,79,80,78,80,81,78,80,81,78,80,80,78,82,78,79,82,100,80,79,78,80,77,79,83,78,100,81,100,82,79,78,82,78,81,81,81,86,85,86,87,85,87,85,85,86,84,86,85,86,87,85,88,87,86,89,87,88,87,87,89,100,88,86,87,88,89,87,86,87,88,90,88,88,89,91,88,89,87,88,100,100,89,88,89,88,90,87,90,88,89,89,90,90,89,90,88,91,89,100,89,88,89,88,89,90,91,89,100,89,90,89,91,89,90,93,89,
78,80,83,78,79,82,78,79,79,78,80,80,78,80,79,100,80,80,78,80,79,77,78,81,77,79,81,78,100,81,78,81,82,78,81,79,79,82,79,78,100,79,79,81,78,100,81,79,80,79,78,80,81,78,80,80,79,80,100,80,81,79,78,80,78,79,100,78,80,78,79,82,79,80,81,80,82,78,82,82,100,86,84,85,86,100,87,84,86,87,83,86,85,85,87,84,87,89,86,89,85,88,87,86,88,86,87,86,88,86,84,88,85,88,86,89,87,85,88,89,88,88,86,100,100,90,87,88,89,88,89,87,88,84,89,89,89,87,88,89,88,90,87,89,85,88,88,88,90,100,100,89,100,100,87,88,91,89,88,90,
82,77,77,80,78,80,100,78,77,81,77,78,82,78,78,81,77,79,81,77,78,79,77,79,79,79,79,81,79,78,81,78,79,82,77,79,100,79,80,80,78,100,80,79,82,78,79,82,78,79,81,79,81,80,78,81,79,78,81,79,100,80,78,80,80,78,80,79,79,100,80,100,80,78,80,79,80,80,79,83,86,84,87,85,85,86,84,85,85,86,86,84,87,86,86,87,87,88,89,87,86,86,88,85,100,87,86,88,86,89,87,87,90,90,90,87,90,89,87,89,85,90,89,100,100,88,88,88,88,88,89,90,89,89,88,91,89,90,89,89,87,89,100,90,88,89,92,89,89,88,89,100,90,89,92,90,91,88,89,89,
80,80,79,78,79,78,78,80,81,77,81,78,78,80,80,100,80,77,77,80,78,76,80,77,77,81,79,79,100,79,78,80,78,79,80,79,79,81,78,78,100,78,80,82,78,100,80,79,82,80,79,82,78,80,81,78,80,80,100,82,78,80,82,78,81,80,100,81,77,79,81,78,81,80,78,83,80,82,82,80,100,85,84,87,85,100,85,84,88,84,86,85,84,87,85,87,87,85,88,85,87,87,85,87,85,87,86,85,88,85,89,87,87,89,88,88,86,88,88,88,88,87,88,100,100,88,88,89,86,88,88,90,87,87,87,90,88,87,89,90,87,88,89,88,90,87,89,90,89,100,100,89,100,100,89,89,89,88,88,90,
81,78,80,80,77,80,100,78,80,78,77,79,80,77,79,81,77,79,80,77,78,78,77,78,80,79,82,78,78,81,79,78,82,80,78,81,100,78,80,79,79,100,78,79,81,78,80,80,77,80,80,78,81,79,78,81,78,80,83,79,100,79,78,81,78,79,83,78,82,100,78,100,79,80,82,79,79,82,77,83,84,86,85,86,87,84,88,86,84,87,84,87,86,84,88,88,88,87,84,87,85,88,87,87,100,85,90,87,87,89,87,89,87,88,89,89,89,88,90,89,89,88,89,100,100,90,87,90,86,89,88,89,91,88,89,88,89,89,89,91,91,87,100,89,89,89,90,88,91,89,90,100,89,90,89,90,90,89,88,90,
