79,78,81,78,78,81,78,78,80,78,78,81,80,79,77,100,78,78,82,78,77,82,79,78,81,81,79,82,100,79,90,87,79,81,82,79,80,81,78,79,100,78,81,82,79,100,83,79,81,82,79,81,81,78,83,81,79,81,100,79,83,79,80,81,79,81,100,80,81,81,79,83,80,79,83,81,80,82,80,85,100,85,87,88,89,100,87,86,88,86,89,88,85,88,87,89,86,87,90,87,88,86,88,89,89,90,91,90,90,91,90,89,89,90,89,88,89,89,90,89,90,90,90,100,100,91,88,94,89,91,89,93,91,86,91,92,90,90,91,91,91,91,94,90,91,89,93,93,90,100,100,91,85,100,93,93,93,91,93,91,
80,81,78,80,80,79,80,81,79,79,81,78,79,80,78,100,80,78,78,80,76,77,81,78,78,81,78,100,100,78,80,80,78,82,80,79,81,79,78,80,100,80,81,80,79,100,79,80,79,78,80,80,77,78,80,79,81,78,100,82,79,80,80,77,81,78,100,100,77,78,82,78,82,79,79,81,78,81,80,80,100,84,86,86,85,100,83,86,86,83,86,83,88,88,85,87,85,85,87,84,87,85,86,86,85,86,84,88,86,87,87,88,85,87,87,86,88,86,88,87,87,89,87,100,100,89,88,89,89,87,88,89,90,84,88,88,87,89,86,91,90,89,87,89,87,87,88,88,87,100,100,89,100,100,89,87,89,88,89,86,
80,79,80,79,78,81,100,78,80,78,78,81,79,79,80,79,78,80,79,80,78,78,77,79,79,82,81,79,80,82,79,80,83,78,79,81,100,81,88,78,81,100,78,82,79,79,81,79,79,79,78,79,79,78,79,80,79,80,79,80,100,78,80,80,78,80,80,79,80,100,80,100,78,80,78,79,81,78,81,81,85,86,84,87,85,84,87,83,86,86,82,87,84,87,88,86,87,88,88,85,87,87,88,86,100,88,86,88,88,87,92,87,89,87,88,89,87,88,88,91,88,89,89,100,100,89,89,88,89,89,89,88,88,91,88,89,89,89,87,87,88,92,100,87,89,90,90,89,90,89,88,100,88,89,88,90,88,89,89,91,
80,82,78,79,80,77,78,80,77,80,80,79,80,79,79,100,79,78,80,79,77,80,79,77,80,79,79,80,100,78,82,78,78,82,79,78,81,77,85,81,100,81,82,79,81,100,78,82,79,78,81,78,79,80,78,80,80,78,100,79,79,80,78,81,79,78,100,78,78,80,79,82,79,78,81,79,80,80,79,82,100,85,85,83,85,100,83,85,83,86,85,86,85,86,87,86,86,85,86,100,84,86,85,86,89,85,87,83,85,86,86,87,88,87,85,88,87,85,87,87,87,87,88,100,100,87,87,89,86,90,87,88,88,84,90,85,88,84,88,87,88,86,87,87,87,90,87,88,88,100,100,89,100,100,88,89,88,88,88,87,
79,78,80,79,78,79,100,77,81,77,77,81,77,78,80,77,79,81,78,80,80,77,80,80,79,81,79,78,81,79,77,80,80,78,80,80,100,80,80,77,82,100,78,81,78,81,80,77,80,79,79,81,78,80,82,78,81,80,79,81,100,78,80,78,80,79,78,81,80,100,82,100,80,79,78,82,77,80,81,80,86,84,87,83,86,87,83,87,84,85,88,86,87,86,85,86,85,91,85,85,85,85,88,86,100,87,85,88,86,87,86,88,87,87,88,87,89,90,89,87,86,89,89,100,100,88,87,89,89,88,88,89,88,89,88,87,87,89,86,88,87,89,100,92,87,89,89,88,90,89,89,100,88,87,91,88,90,88,88,88,
83,80,78,81,80,78,79,78,78,80,80,78,79,79,78,100,77,77,81,77,78,84,78,78,81,78,79,80,100,80,80,78,80,80,77,79,79,78,79,80,100,81,79,78,81,100,80,81,78,79,80,78,81,100,100,82,78,79,100,79,82,80,78,82,77,79,100,78,82,80,79,78,79,80,77,80,80,78,82,81,100,85,82,85,82,100,85,82,86,84,84,85,82,85,85,85,85,84,87,84,86,86,84,86,84,86,85,86,86,84,86,85,88,85,85,87,85,89,84,87,85,85,92,100,100,85,87,88,86,87,86,88,85,85,86,87,86,86,87,87,87,86,88,85,87,86,88,86,87,100,100,87,100,100,87,90,88,87,86,87,
78,82,80,79,81,80,100,80,78,78,80,78,78,78,79,78,78,80,77,80,80,78,81,79,78,82,78,79,81,77,79,83,78,80,79,78,100,79,78,81,80,100,80,78,79,79,80,78,80,100,80,81,77,80,79,79,80,78,79,79,100,79,78,79,80,78,79,78,80,100,78,100,79,79,82,80,78,78,79,82,84,87,85,83,86,86,86,86,83,88,84,86,85,83,87,85,86,86,85,87,85,86,85,87,100,85,87,85,86,87,86,88,85,88,89,88,89,87,88,86,88,86,88,100,100,88,86,88,88,89,87,86,88,87,88,88,88,86,89,88,87,87,100,89,87,91,89,88,91,89,88,100,87,88,89,87,88,88,87,88,
82,79,79,81,78,80,81,79,80,79,78,81,80,77,81,100,78,79,80,77,79,80,78,78,80,77,80,79,100,81,78,77,100,76,79,81,77,78,80,79,100,81,79,82,79,100,82,79,81,79,78,82,81,80,80,78,79,78,100,81,78,80,78,78,80,78,100,79,77,80,80,79,81,78,80,81,79,81,80,80,100,85,85,85,83,100,83,85,87,81,86,84,84,85,83,86,84,85,86,83,86,84,86,84,85,87,83,88,85,86,85,86,89,84,87,84,86,87,85,87,86,87,86,100,100,87,86,84,89,87,89,85,86,83,86,87,85,90,86,88,86,88,86,88,86,87,86,87,88,100,100,86,100,100,89,86,88,85,89,87,
79,81,81,79,81,80,100,82,78,77,81,79,78,81,78,78,81,77,80,79,78,100,80,78,79,80,77,79,81,77,79,80,78,80,79,78,100,77,78,78,78,100,78,78,81,78,81,81,78,82,81,78,82,79,79,82,79,82,80,78,100,78,79,81,78,79,78,77,81,100,80,100,77,82,78,79,80,79,81,81,84,87,84,84,85,84,86,83,85,86,84,87,84,87,86,87,87,83,86,85,85,87,84,89,100,86,88,84,89,86,90,87,86,88,86,87,86,87,87,88,86,85,89,100,100,86,87,86,87,88,84,90,87,87,87,87,88,89,88,89,88,86,100,87,90,90,89,88,87,89,89,100,89,88,87,89,89,87,88,89,
80,78,79,80,78,79,81,78,79,80,78,80,80,79,81,100,78,80,78,78,81,78,79,80,78,79,77,79,100,78,78,79,78,79,81,78,79,79,77,79,100,78,79,80,78,100,78,79,79,79,82,80,78,81,80,78,81,78,100,81,79,81,78,77,80,77,100,82,78,81,78,79,81,78,81,80,78,81,78,82,100,82,87,82,85,100,83,86,83,84,85,84,86,83,87,86,85,85,83,87,84,85,87,84,89,84,85,85,86,87,84,87,86,86,85,86,87,84,90,85,88,86,87,100,100,90,85,86,86,86,87,87,87,84,88,86,88,86,89,88,87,88,86,88,85,87,87,88,86,100,100,89,100,100,87,87,87,87,87,86,
81,81,78,80,78,78,100,81,78,78,79,77,78,81,79,80,79,78,80,78,78,81,77,80,83,78,81,79,79,82,79,78,82,79,80,81,100,80,79,78,80,100,78,79,78,79,80,78,78,79,78,78,81,78,79,82,79,80,80,78,100,77,79,80,77,81,80,79,81,100,82,100,78,82,77,81,81,79,82,79,86,88,84,86,83,86,85,85,86,81,86,86,84,87,83,86,85,84,87,83,88,85,87,86,100,87,86,86,87,87,87,86,88,88,88,87,86,88,85,87,85,87,87,100,100,86,88,86,88,85,88,89,88,90,87,88,86,88,86,89,87,88,100,87,88,87,88,89,89,88,88,100,92,91,89,88,90,86,87,89,
79,79,82,79,82,79,78,81,79,78,80,79,77,81,78,100,78,79,77,79,77,79,81,77,78,81,77,79,100,77,81,81,78,81,77,78,81,79,79,82,100,78,80,78,80,100,77,81,79,79,80,78,79,80,77,80,80,78,100,79,79,81,77,79,79,78,100,78,79,81,78,79,79,80,79,78,80,80,80,81,100,85,83,83,84,100,86,84,84,86,85,86,86,85,85,84,86,85,85,86,84,87,87,84,86,86,86,85,86,84,86,85,85,86,83,89,85,86,86,85,88,85,89,100,100,87,88,86,87,88,85,87,86,85,85,87,88,87,89,87,87,88,88,87,87,89,87,88,90,100,100,89,100,100,86,90,89,86,87,88,
81,79,78,82,86,81,100,78,80,80,78,80,80,77,80,78,79,80,78,78,80,78,78,79,79,78,80,77,80,80,77,79,80,77,80,80,100,82,79,78,82,100,79,80,78,80,81,78,81,79,79,81,79,81,81,78,81,78,79,81,100,79,80,77,80,78,79,80,78,100,79,100,79,79,79,79,78,81,79,81,85,83,87,84,84,85,84,86,84,83,86,85,87,88,85,86,84,87,85,87,85,85,86,85,100,86,86,86,86,87,86,87,85,86,89,86,88,84,87,86,87,88,86,100,100,90,86,88,88,89,88,88,89,87,89,86,89,87,90,87,88,87,100,88,89,89,89,89,87,89,90,100,90,88,88,90,88,89,88,89,
79,80,79,79,87,77,79,82,77,79,81,78,80,80,79,100,80,78,80,80,77,80,78,78,80,79,78,80,100,78,79,79,78,81,77,78,80,77,80,82,100,80,79,77,81,100,80,81,78,80,80,78,82,77,78,81,78,80,100,78,82,77,79,80,77,81,100,78,81,78,81,80,78,80,78,80,81,79,81,80,100,85,82,85,84,100,86,81,86,83,85,85,83,86,84,86,84,84,85,82,87,84,85,87,83,85,84,86,86,84,85,82,86,84,85,85,84,85,84,87,84,87,86,100,100,85,88,86,88,84,87,85,85,83,87,90,87,87,85,86,87,87,87,89,86,88,87,91,87,100,100,87,100,100,87,89,88,87,87,86,
78,78,81,80,78,80,100,79,80,80,77,80,80,78,81,77,77,81,77,78,82,78,80,79,77,80,78,78,81,78,78,81,77,78,79,79,100,79,78,79,81,100,80,80,77,80,79,78,82,79,78,81,77,81,80,78,82,78,80,81,100,81,78,78,82,77,80,80,78,100,77,100,79,78,81,78,80,81,78,83,83,85,84,83,86,85,85,86,86,87,85,85,86,83,87,85,86,86,85,86,83,85,85,87,100,84,87,84,86,85,86,88,86,87,85,87,87,87,86,85,87,87,89,100,100,88,86,89,86,87,86,89,87,86,86,87,87,87,87,86,89,86,100,91,89,88,89,89,88,87,90,100,90,88,88,88,88,86,89,89,
81,80,78,81,80,79,81,78,79,79,80,78,78,81,76,100,80,78,81,79,78,81,78,79,81,77,80,80,100,80,79,77,80,78,78,81,79,77,78,79,100,80,79,79,80,100,78,79,77,80,78,79,81,76,78,80,77,81,100,78,80,77,80,78,78,81,100,77,80,77,81,78,79,80,78,80,79,79,82,78,100,82,85,84,81,100,84,83,86,83,86,82,85,85,83,85,82,83,85,84,86,84,85,85,85,86,84,86,84,87,83,84,85,84,86,85,85,83,85,84,85,87,86,100,100,86,86,86,86,87,86,89,87,83,86,84,87,87,88,87,88,86,87,86,87,88,88,88,88,100,100,89,100,100,86,88,90,88,86,89,
79,78,82,78,79,81,100,80,80,78,80,80,78,79,79,78,79,80,77,79,80,77,80,79,78,80,78,78,82,79,79,81,77,80,79,78,100,78,78,82,79,100,80,77,79,78,77,79,79,78,79,78,80,79,77,79,79,78,79,78,100,100,78,78,78,78,80,78,78,100,78,100,78,79,81,78,79,79,78,82,83,86,83,83,84,84,85,83,84,85,81,87,84,87,84,84,86,83,87,85,87,85,85,86,100,87,85,86,86,85,87,83,89,85,86,86,84,87,84,87,86,87,85,100,100,87,87,88,87,86,86,85,89,85,88,87,85,88,86,88,87,87,100,90,86,89,87,87,88,89,86,100,88,88,88,88,87,87,87,88,
81,82,78,81,80,79,81,79,77,82,78,79,81,78,79,100,77,79,78,78,78,79,77,78,79,77,79,80,100,81,79,79,81,77,78,81,79,80,81,78,100,78,77,81,78,100,80,78,80,78,78,80,77,79,79,78,80,79,100,80,78,80,78,77,80,79,100,79,78,80,80,78,81,79,81,79,78,81,79,81,100,81,84,81,84,100,83,85,85,85,85,84,86,84,86,85,84,86,84,87,85,85,85,84,87,83,86,83,86,86,87,83,85,88,83,87,84,85,86,85,86,87,88,100,100,85,89,86,87,88,85,87,85,85,86,88,85,87,86,88,87,87,87,87,91,86,90,85,89,100,100,87,100,100,87,86,88,86,88,87,
79,80,83,78,79,80,100,80,82,77,80,80,78,81,78,79,80,78,80,80,78,78,77,78,80,78,77,80,81,77,79,79,98,80,79,77,100,77,79,82,78,100,79,77,80,78,78,81,77,79,80,80,80,77,78,81,78,80,80,77,100,78,79,80,77,80,79,78,81,100,81,100,77,81,78,81,79,78,81,79,85,84,82,85,82,85,84,84,86,84,86,84,84,87,84,86,84,85,85,85,84,85,87,84,100,85,85,87,85,86,84,86,86,87,87,86,85,86,87,87,88,84,88,100,100,89,85,91,85,87,89,88,87,87,88,86,88,86,86,88,88,87,100,87,88,88,87,87,87,86,90,100,87,88,85,88,87,88,90,89,
83,82,82,83,82,80,83,80,81,84,81,83,84,80,82,100,80,83,81,79,82,80,80,82,81,81,81,79,100,82,79,82,86,79,81,81,79,83,80,80,100,81,81,82,79,100,81,80,82,79,82,83,79,81,80,81,83,79,100,83,80,84,80,81,82,79,100,80,80,85,79,82,81,80,83,80,82,82,81,85,100,86,86,84,86,100,87,88,86,85,87,89,86,88,87,87,89,87,88,89,87,87,86,90,87,89,87,88,86,87,88,87,88,85,90,87,88,89,88,89,88,91,89,100,100,88,91,90,90,88,90,88,89,86,89,94,90,90,90,90,90,92,91,90,89,92,89,90,90,100,100,92,100,100,93,91,93,90,90,91,
81,84,82,80,82,82,100,83,82,80,83,81,81,83,80,82,84,80,81,83,79,83,81,80,84,81,80,84,79,81,82,81,82,82,80,82,100,79,83,82,82,100,80,82,83,79,81,83,80,83,81,82,82,79,81,82,80,82,80,80,100,80,82,80,80,83,80,82,81,100,83,100,82,83,80,84,81,81,82,82,89,85,89,85,87,86,85,89,87,88,87,87,87,86,89,89,92,87,87,89,88,89,88,88,100,88,90,89,90,89,89,89,90,90,88,90,88,89,89,87,90,89,90,100,100,90,91,91,89,90,90,90,91,91,91,91,89,93,91,94,92,91,100,92,91,92,91,92,91,92,93,100,93,91,94,91,91,91,91,91,
85,81,83,83,80,83,82,80,83,81,80,82,82,79,82,100,80,83,81,80,82,79,82,82,80,82,81,88,100,81,80,84,81,82,83,80,82,81,79,82,100,80,83,81,81,100,79,81,81,79,82,80,78,82,78,81,82,80,100,81,81,82,79,100,81,81,100,80,83,80,80,80,80,84,80,84,81,80,83,81,100,84,84,87,85,100,89,86,88,86,88,88,90,88,86,89,87,88,88,87,88,88,88,87,89,86,86,88,87,90,87,88,88,86,89,87,89,88,88,87,90,89,88,100,100,91,89,91,87,90,87,89,89,100,89,88,90,88,90,89,89,92,91,90,91,89,89,90,89,100,100,90,100,100,90,90,90,92,90,92,
83,86,81,81,84,81,100,83,80,83,82,78,81,82,79,82,83,79,82,81,80,83,80,80,84,80,82,83,80,82,82,80,83,82,81,83,100,81,82,79,83,100,80,83,80,81,82,79,82,81,80,82,81,81,81,80,81,81,79,82,100,82,100,81,82,80,83,82,81,100,80,100,82,79,82,81,82,82,82,84,84,87,88,87,88,87,88,86,87,88,86,89,88,89,88,87,88,88,92,87,88,88,87,90,100,90,90,88,90,89,90,88,91,88,89,90,90,89,88,90,89,91,88,100,100,88,91,90,91,90,94,90,88,89,89,90,91,90,89,91,90,92,100,92,94,90,91,91,91,91,90,100,92,91,90,96,92,91,90,91,
83,80,84,82,81,83,83,82,84,81,81,83,80,82,81,100,82,81,78,82,81,78,82,81,79,82,80,81,100,79,84,83,79,83,82,81,84,81,80,84,100,82,82,80,83,100,81,83,81,81,82,84,83,79,83,79,80,83,100,81,81,79,100,80,80,81,100,83,81,80,83,79,83,83,79,84,81,83,81,82,100,84,86,85,86,100,86,88,88,88,88,86,88,89,88,87,86,88,87,90,87,89,88,88,90,86,90,87,87,90,88,89,87,88,87,88,88,89,87,88,92,87,90,100,100,88,88,90,90,90,88,90,87,100,88,90,87,91,93,91,89,89,89,90,91,90,90,91,90,100,100,91,100,100,91,90,91,92,91,91,
82,84,81,83,84,81,100,83,80,83,81,80,84,81,80,83,80,81,82,80,83,82,78,82,82,80,83,82,80,83,81,81,83,80,81,83,100,82,79,83,81,100,83,79,80,84,79,82,82,79,83,82,79,82,78,81,81,79,84,79,100,83,80,83,81,81,83,80,84,100,81,100,80,82,82,81,84,79,83,84,87,88,86,88,87,87,87,85,88,87,90,88,87,90,86,90,88,88,89,89,90,88,90,90,100,91,88,89,88,89,90,89,88,88,88,91,90,90,93,89,88,92,91,100,100,91,89,94,89,90,90,91,90,92,91,90,91,90,91,90,91,91,100,94,91,90,91,91,92,92,91,100,91,92,91,94,91,91,91,94,
82,82,83,81,81,84,81,81,84,80,83,82,79,82,82,100,83,81,81,82,80,81,82,79,82,82,80,82,100,82,82,78,82,81,80,81,80,81,82,80,100,82,79,82,82,100,83,81,81,81,79,81,79,79,83,78,81,82,100,83,81,82,84,79,83,82,100,84,79,83,81,79,84,80,82,81,82,84,81,84,100,86,87,86,87,100,87,87,86,89,87,88,87,87,89,86,89,87,88,89,87,89,88,88,89,87,89,87,89,87,88,87,89,89,89,89,89,90,88,89,90,89,90,100,100,88,90,90,91,88,88,89,91,100,90,90,90,91,90,91,89,91,91,89,90,90,89,93,90,100,100,90,100,100,91,89,88,90,89,91,
83,81,79,83,83,80,100,82,79,83,80,81,82,79,80,83,81,82,79,79,82,78,81,81,80,84,80,80,84,81,81,82,80,83,82,79,100,80,81,83,80,100,82,79,83,81,81,81,80,80,81,78,81,81,79,82,79,80,81,78,100,81,81,84,78,80,81,80,83,100,81,100,79,82,79,82,81,81,83,82,89,87,87,88,87,88,87,87,89,86,88,89,88,89,88,88,87,89,89,90,89,89,89,89,100,87,89,89,89,89,89,90,89,90,90,89,91,90,90,91,91,89,91,100,100,91,90,91,91,90,92,94,90,91,90,90,91,91,91,91,92,91,100,90,91,91,92,89,93,92,91,100,92,92,93,90,91,90,92,92,
81,82,83,80,82,83,83,81,82,82,82,79,82,83,79,100,83,80,81,81,80,81,79,80,83,87,88,82,100,84,81,80,84,79,82,81,100,84,80,80,100,80,81,84,80,100,81,79,81,80,81,81,79,82,81,80,81,79,100,81,79,82,80,81,81,79,100,80,81,82,80,83,81,82,82,79,82,81,82,83,100,87,86,85,86,100,88,86,88,87,87,88,87,88,86,89,88,87,89,86,89,86,88,89,88,89,89,89,88,89,88,88,90,89,89,89,91,88,88,89,89,89,89,100,100,91,89,91,90,92,92,90,91,100,90,89,90,89,91,90,91,89,93,91,91,90,90,91,92,100,100,92,100,100,91,89,91,89,90,90,
85,80,84,82,79,83,100,81,82,81,80,81,79,82,82,80,82,80,79,82,80,79,81,81,81,82,80,84,82,79,83,81,81,83,80,80,100,81,82,82,80,100,79,79,83,79,82,81,79,82,80,79,82,80,83,80,80,73,79,83,100,79,81,79,82,80,80,83,82,100,80,100,82,81,81,82,79,83,80,83,87,84,89,87,86,88,86,88,86,87,88,87,88,88,88,86,89,86,86,87,87,89,86,89,100,87,89,86,89,86,90,87,86,88,87,88,87,87,87,87,87,87,87,100,100,86,89,86,88,87,87,88,86,88,88,87,87,88,88,89,86,88,100,87,86,89,86,86,87,88,87,100,87,88,86,88,87,87,87,87,
83,83,82,81,84,81,82,82,80,83,80,81,84,80,81,100,79,82,82,80,82,82,80,81,80,79,82,81,100,81,80,81,82,79,82,81,80,84,79,81,100,80,83,82,79,100,79,81,82,80,84,81,81,82,80,82,81,79,100,79,82,81,80,84,80,81,100,79,82,80,82,84,83,83,81,82,83,80,83,82,100,88,86,87,87,100,87,87,89,87,89,88,88,91,87,89,86,88,87,89,88,89,89,88,89,88,87,89,87,89,89,90,88,89,89,89,89,92,88,88,91,89,91,100,100,91,89,90,87,91,90,90,90,100,92,93,91,91,90,92,94,91,90,91,92,91,91,88,91,100,100,92,100,100,90,89,91,88,92,92,
83,81,82,82,83,83,100,81,83,78,81,82,78,83,81,80,83,81,80,82,79,83,82,79,82,81,80,81,81,80,81,80,81,82,79,82,100,80,83,82,82,100,79,82,83,81,83,79,81,83,79,81,81,80,84,80,81,100,81,84,100,81,83,80,84,81,82,84,80,100,81,100,83,80,83,83,82,83,80,86,84,88,87,87,89,88,90,88,88,89,87,90,88,89,89,89,90,89,90,90,87,89,89,91,100,90,91,89,92,90,90,90,94,89,92,89,91,92,91,92,91,92,94,100,100,93,93,93,93,93,93,95,94,94,93,90,95,94,93,91,93,94,100,93,95,95,94,94,93,97,96,100,95,93,93,94,95,100,95,94,
